Date,Store,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Year,Month,Day,WeekOfYear,Sales_Per_Customer,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Promo2_Start_Date,Days_Promo2_Participating,Ind_Competition,Competition_Open_Date,Competition_Age,Ind_New_Competition
2015-07-26,504,7,0,0,0,0,0,1,2015,7,26,30,,c,c,820.0,,,0,,,,,,1,,,0
2015-04-05,504,7,0,0,0,0,0,1,2015,4,5,14,,c,c,820.0,,,0,,,,,,1,,,0
2015-03-29,504,7,0,0,0,0,0,1,2015,3,29,13,,c,c,820.0,,,0,,,,,,1,,,0
2014-12-28,504,7,0,0,0,0,0,1,2014,12,28,52,,c,c,820.0,,,0,,,,,,1,,,0
2014-09-07,504,7,0,0,0,0,0,1,2014,9,7,36,,c,c,820.0,,,0,,,,,,1,,,0
2014-08-31,504,7,0,0,0,0,0,1,2014,8,31,35,,c,c,820.0,,,0,,,,,,1,,,0
2014-08-24,504,7,0,0,0,0,0,1,2014,8,24,34,,c,c,820.0,,,0,,,,,,1,,,0
2014-08-17,504,7,0,0,0,0,0,1,2014,8,17,33,,c,c,820.0,,,0,,,,,,1,,,0
2014-08-10,504,7,0,0,0,0,0,1,2014,8,10,32,,c,c,820.0,,,0,,,,,,1,,,0
2014-08-03,504,7,0,0,0,0,0,1,2014,8,3,31,,c,c,820.0,,,0,,,,,,1,,,0
2014-04-20,504,7,0,0,0,0,0,1,2014,4,20,16,,c,c,820.0,,,0,,,,,,1,,,0
2014-04-13,504,7,0,0,0,0,0,1,2014,4,13,15,,c,c,820.0,,,0,,,,,,1,,,0
2014-04-06,504,7,0,0,0,0,0,1,2014,4,6,14,,c,c,820.0,,,0,,,,,,1,,,0
2013-12-29,504,7,0,0,0,0,0,1,2013,12,29,52,,c,c,820.0,,,0,,,,,,1,,,0
2013-10-13,504,7,0,0,0,0,0,1,2013,10,13,41,,c,c,820.0,,,0,,,,,,1,,,0
2013-10-06,504,7,0,0,0,0,0,1,2013,10,6,40,,c,c,820.0,,,0,,,,,,1,,,0
2013-08-04,504,7,0,0,0,0,0,1,2013,8,4,31,,c,c,820.0,,,0,,,,,,1,,,0
2013-07-28,504,7,0,0,0,0,0,1,2013,7,28,30,,c,c,820.0,,,0,,,,,,1,,,0
2013-07-21,504,7,0,0,0,0,0,1,2013,7,21,29,,c,c,820.0,,,0,,,,,,1,,,0
2013-07-14,504,7,0,0,0,0,0,1,2013,7,14,28,,c,c,820.0,,,0,,,,,,1,,,0
2013-07-07,504,7,0,0,0,0,0,1,2013,7,7,27,,c,c,820.0,,,0,,,,,,1,,,0
2013-03-24,504,7,0,0,0,0,0,1,2013,3,24,12,,c,c,820.0,,,0,,,,,,1,,,0
2015-04-05,509,7,0,0,0,0,0,1,2015,4,5,14,,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,2023.0,1,2008-07-01,2469.0,0
2015-01-04,509,7,0,0,0,0,0,1,2015,1,4,1,,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1932.0,1,2008-07-01,2378.0,0
2014-12-28,509,7,0,0,0,0,0,1,2014,12,28,52,,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1925.0,1,2008-07-01,2371.0,0
2014-10-26,509,7,0,0,0,0,0,1,2014,10,26,43,,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1862.0,1,2008-07-01,2308.0,0
2014-08-31,509,7,0,0,0,0,0,1,2014,8,31,35,,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1806.0,1,2008-07-01,2252.0,0
2014-08-24,509,7,0,0,0,0,0,1,2014,8,24,34,,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1799.0,1,2008-07-01,2245.0,0
2014-08-17,509,7,0,0,0,0,0,1,2014,8,17,33,,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1792.0,1,2008-07-01,2238.0,0
2014-08-10,509,7,0,0,0,0,0,1,2014,8,10,32,,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1785.0,1,2008-07-01,2231.0,0
2014-08-03,509,7,0,0,0,0,0,1,2014,8,3,31,,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1778.0,1,2008-07-01,2224.0,0
2014-04-20,509,7,0,0,0,0,0,1,2014,4,20,16,,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1673.0,1,2008-07-01,2119.0,0
2014-01-05,509,7,0,0,0,0,0,1,2014,1,5,1,,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1568.0,1,2008-07-01,2014.0,0
2013-12-29,509,7,0,0,0,0,0,1,2013,12,29,52,,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1561.0,1,2008-07-01,2007.0,0
2013-10-20,509,7,0,0,0,0,0,1,2013,10,20,42,,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1491.0,1,2008-07-01,1937.0,0
2013-08-11,509,7,0,0,0,0,0,1,2013,8,11,32,,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1421.0,1,2008-07-01,1867.0,0
2013-08-04,509,7,0,0,0,0,0,1,2013,8,4,31,,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1414.0,1,2008-07-01,1860.0,0
2013-07-28,509,7,0,0,0,0,0,1,2013,7,28,30,,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1407.0,1,2008-07-01,1853.0,0
2013-07-21,509,7,0,0,0,0,0,1,2013,7,21,29,,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1400.0,1,2008-07-01,1846.0,0
2013-07-14,509,7,0,0,0,0,0,1,2013,7,14,28,,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1393.0,1,2008-07-01,1839.0,0
2013-07-07,509,7,0,0,0,0,0,1,2013,7,7,27,,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1386.0,1,2008-07-01,1832.0,0
2013-01-06,509,7,0,0,0,0,0,1,2013,1,6,1,,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1204.0,1,2008-07-01,1650.0,0
2015-07-26,511,7,0,0,0,0,0,1,2015,7,26,30,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,2154.0,0
2015-04-05,511,7,0,0,0,0,0,1,2015,4,5,14,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,2042.0,0
2015-03-29,511,7,0,0,0,0,0,1,2015,3,29,13,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,2035.0,0
2014-12-28,511,7,0,0,0,0,0,1,2014,12,28,52,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,1944.0,0
2014-09-07,511,7,0,0,0,0,0,1,2014,9,7,36,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,1832.0,0
2014-08-31,511,7,0,0,0,0,0,1,2014,8,31,35,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,1825.0,0
2014-08-24,511,7,0,0,0,0,0,1,2014,8,24,34,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,1818.0,0
2014-08-17,511,7,0,0,0,0,0,1,2014,8,17,33,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,1811.0,0
2014-08-10,511,7,0,0,0,0,0,1,2014,8,10,32,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,1804.0,0
2014-08-03,511,7,0,0,0,0,0,1,2014,8,3,31,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,1797.0,0
2014-04-20,511,7,0,0,0,0,0,1,2014,4,20,16,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,1692.0,0
2014-04-13,511,7,0,0,0,0,0,1,2014,4,13,15,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,1685.0,0
2014-04-06,511,7,0,0,0,0,0,1,2014,4,6,14,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,1678.0,0
2013-12-29,511,7,0,0,0,0,0,1,2013,12,29,52,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,1580.0,0
2013-10-13,511,7,0,0,0,0,0,1,2013,10,13,41,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,1503.0,0
2013-10-06,511,7,0,0,0,0,0,1,2013,10,6,40,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,1496.0,0
2013-08-04,511,7,0,0,0,0,0,1,2013,8,4,31,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,1433.0,0
2013-07-28,511,7,0,0,0,0,0,1,2013,7,28,30,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,1426.0,0
2013-07-21,511,7,0,0,0,0,0,1,2013,7,21,29,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,1419.0,0
2013-07-14,511,7,0,0,0,0,0,1,2013,7,14,28,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,1412.0,0
2013-07-07,511,7,0,0,0,0,0,1,2013,7,7,27,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,1405.0,0
2013-03-24,511,7,0,0,0,0,0,1,2013,3,24,12,,a,a,2060.0,9.0,2009.0,0,,,,,,1,2009-09-01,1300.0,0
2013-01-04,512,5,0,0,0,0,0,1,2013,1,4,1,,b,b,590.0,,,1,5.0,2013.0,"Mar,Jun,Sept,Dec",2013-02-10,-37.0,1,,,0
2015-04-05,517,7,0,0,0,0,0,1,2015,4,5,14,,a,c,22490.0,,,0,,,,,,1,,,0
2015-01-04,517,7,0,0,0,0,0,1,2015,1,4,1,,a,c,22490.0,,,0,,,,,,1,,,0
2014-12-28,517,7,0,0,0,0,0,1,2014,12,28,52,,a,c,22490.0,,,0,,,,,,1,,,0
2014-10-26,517,7,0,0,0,0,0,1,2014,10,26,43,,a,c,22490.0,,,0,,,,,,1,,,0
2014-08-31,517,7,0,0,0,0,0,1,2014,8,31,35,,a,c,22490.0,,,0,,,,,,1,,,0
2014-08-24,517,7,0,0,0,0,0,1,2014,8,24,34,,a,c,22490.0,,,0,,,,,,1,,,0
2014-08-17,517,7,0,0,0,0,0,1,2014,8,17,33,,a,c,22490.0,,,0,,,,,,1,,,0
2014-08-10,517,7,0,0,0,0,0,1,2014,8,10,32,,a,c,22490.0,,,0,,,,,,1,,,0
2014-08-03,517,7,0,0,0,0,0,1,2014,8,3,31,,a,c,22490.0,,,0,,,,,,1,,,0
2014-04-20,517,7,0,0,0,0,0,1,2014,4,20,16,,a,c,22490.0,,,0,,,,,,1,,,0
2014-01-05,517,7,0,0,0,0,0,1,2014,1,5,1,,a,c,22490.0,,,0,,,,,,1,,,0
2013-12-29,517,7,0,0,0,0,0,1,2013,12,29,52,,a,c,22490.0,,,0,,,,,,1,,,0
2013-10-20,517,7,0,0,0,0,0,1,2013,10,20,42,,a,c,22490.0,,,0,,,,,,1,,,0
2013-08-11,517,7,0,0,0,0,0,1,2013,8,11,32,,a,c,22490.0,,,0,,,,,,1,,,0
2013-08-04,517,7,0,0,0,0,0,1,2013,8,4,31,,a,c,22490.0,,,0,,,,,,1,,,0
2013-07-28,517,7,0,0,0,0,0,1,2013,7,28,30,,a,c,22490.0,,,0,,,,,,1,,,0
2013-07-21,517,7,0,0,0,0,0,1,2013,7,21,29,,a,c,22490.0,,,0,,,,,,1,,,0
2013-07-14,517,7,0,0,0,0,0,1,2013,7,14,28,,a,c,22490.0,,,0,,,,,,1,,,0
2013-07-07,517,7,0,0,0,0,0,1,2013,7,7,27,,a,c,22490.0,,,0,,,,,,1,,,0
2013-01-11,517,5,0,0,0,1,0,1,2013,1,11,2,,a,c,22490.0,,,0,,,,,,1,,,0
2013-01-10,517,4,0,0,0,1,0,1,2013,1,10,2,,a,c,22490.0,,,0,,,,,,1,,,0
2013-01-09,517,3,0,0,0,1,0,1,2013,1,9,2,,a,c,22490.0,,,0,,,,,,1,,,0
2013-01-08,517,2,0,0,0,1,0,1,2013,1,8,2,,a,c,22490.0,,,0,,,,,,1,,,0
2013-01-07,517,1,0,0,0,1,0,1,2013,1,7,2,,a,c,22490.0,,,0,,,,,,1,,,0
2013-01-06,517,7,0,0,0,0,0,1,2013,1,6,1,,a,c,22490.0,,,0,,,,,,1,,,0
2013-01-05,517,6,0,0,0,0,0,1,2013,1,5,1,,a,c,22490.0,,,0,,,,,,1,,,0
2015-01-01,526,4,0,0,0,0,0,1,2015,1,1,1,,a,a,120.0,,,1,48.0,2011.0,"Mar,Jun,Sept,Dec",2011-12-04,1124.0,1,,,0
2015-04-05,543,7,0,0,0,0,0,1,2015,4,5,14,,c,a,1080.0,12.0,2012.0,0,,,,,,1,2012-12-01,855.0,0
2015-01-04,543,7,0,0,0,0,0,1,2015,1,4,1,,c,a,1080.0,12.0,2012.0,0,,,,,,1,2012-12-01,764.0,0
2014-12-28,543,7,0,0,0,0,0,1,2014,12,28,52,,c,a,1080.0,12.0,2012.0,0,,,,,,1,2012-12-01,757.0,0
2014-10-26,543,7,0,0,0,0,0,1,2014,10,26,43,,c,a,1080.0,12.0,2012.0,0,,,,,,1,2012-12-01,694.0,0
2014-08-31,543,7,0,0,0,0,0,1,2014,8,31,35,,c,a,1080.0,12.0,2012.0,0,,,,,,1,2012-12-01,638.0,0
2014-08-24,543,7,0,0,0,0,0,1,2014,8,24,34,,c,a,1080.0,12.0,2012.0,0,,,,,,1,2012-12-01,631.0,0
2014-08-17,543,7,0,0,0,0,0,1,2014,8,17,33,,c,a,1080.0,12.0,2012.0,0,,,,,,1,2012-12-01,624.0,0
2014-08-10,543,7,0,0,0,0,0,1,2014,8,10,32,,c,a,1080.0,12.0,2012.0,0,,,,,,1,2012-12-01,617.0,0
2014-08-03,543,7,0,0,0,0,0,1,2014,8,3,31,,c,a,1080.0,12.0,2012.0,0,,,,,,1,2012-12-01,610.0,0
2014-04-20,543,7,0,0,0,0,0,1,2014,4,20,16,,c,a,1080.0,12.0,2012.0,0,,,,,,1,2012-12-01,505.0,0
2014-01-05,543,7,0,0,0,0,0,1,2014,1,5,1,,c,a,1080.0,12.0,2012.0,0,,,,,,1,2012-12-01,400.0,0
2013-12-29,543,7,0,0,0,0,0,1,2013,12,29,52,,c,a,1080.0,12.0,2012.0,0,,,,,,1,2012-12-01,393.0,0
2013-10-20,543,7,0,0,0,0,0,1,2013,10,20,42,,c,a,1080.0,12.0,2012.0,0,,,,,,1,2012-12-01,323.0,0
2013-08-11,543,7,0,0,0,0,0,1,2013,8,11,32,,c,a,1080.0,12.0,2012.0,0,,,,,,1,2012-12-01,253.0,0
2013-08-04,543,7,0,0,0,0,0,1,2013,8,4,31,,c,a,1080.0,12.0,2012.0,0,,,,,,1,2012-12-01,246.0,0
2013-07-28,543,7,0,0,0,0,0,1,2013,7,28,30,,c,a,1080.0,12.0,2012.0,0,,,,,,1,2012-12-01,239.0,0
2013-07-21,543,7,0,0,0,0,0,1,2013,7,21,29,,c,a,1080.0,12.0,2012.0,0,,,,,,1,2012-12-01,232.0,0
2013-07-14,543,7,0,0,0,0,0,1,2013,7,14,28,,c,a,1080.0,12.0,2012.0,0,,,,,,1,2012-12-01,225.0,0
2013-07-07,543,7,0,0,0,0,0,1,2013,7,7,27,,c,a,1080.0,12.0,2012.0,0,,,,,,1,2012-12-01,218.0,0
2013-01-06,543,7,0,0,0,0,0,1,2013,1,6,1,,c,a,1080.0,12.0,2012.0,0,,,,,,1,2012-12-01,36.0,1
2015-04-05,548,7,0,0,0,0,0,1,2015,4,5,14,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,2254.0,0
2015-01-04,548,7,0,0,0,0,0,1,2015,1,4,1,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,2163.0,0
2014-12-28,548,7,0,0,0,0,0,1,2014,12,28,52,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,2156.0,0
2014-10-26,548,7,0,0,0,0,0,1,2014,10,26,43,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,2093.0,0
2014-09-04,548,4,0,0,0,1,0,1,2014,9,4,36,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,2041.0,0
2014-09-03,548,3,0,0,0,1,0,1,2014,9,3,36,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,2040.0,0
2014-09-02,548,2,0,0,0,1,0,1,2014,9,2,36,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,2039.0,0
2014-09-01,548,1,0,0,0,1,0,1,2014,9,1,36,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,2038.0,0
2014-08-31,548,7,0,0,0,0,0,1,2014,8,31,35,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,2037.0,0
2014-08-30,548,6,0,0,0,0,0,1,2014,8,30,35,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,2036.0,0
2014-08-29,548,5,0,0,0,0,0,1,2014,8,29,35,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,2035.0,0
2014-08-28,548,4,0,0,0,0,0,1,2014,8,28,35,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,2034.0,0
2014-08-27,548,3,0,0,0,0,0,1,2014,8,27,35,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,2033.0,0
2014-08-26,548,2,0,0,0,0,0,1,2014,8,26,35,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,2032.0,0
2014-08-25,548,1,0,0,0,0,0,1,2014,8,25,35,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,2031.0,0
2014-08-24,548,7,0,0,0,0,0,1,2014,8,24,34,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,2030.0,0
2014-08-23,548,6,0,0,0,0,0,1,2014,8,23,34,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,2029.0,0
2014-08-22,548,5,0,0,0,1,0,1,2014,8,22,34,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,2028.0,0
2014-08-17,548,7,0,0,0,0,0,1,2014,8,17,33,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,2023.0,0
2014-08-10,548,7,0,0,0,0,0,1,2014,8,10,32,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,2016.0,0
2014-08-03,548,7,0,0,0,0,0,1,2014,8,3,31,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,2009.0,0
2014-04-20,548,7,0,0,0,0,0,1,2014,4,20,16,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,1904.0,0
2014-01-05,548,7,0,0,0,0,0,1,2014,1,5,1,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,1799.0,0
2013-12-29,548,7,0,0,0,0,0,1,2013,12,29,52,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,1792.0,0
2013-10-20,548,7,0,0,0,0,0,1,2013,10,20,42,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,1722.0,0
2013-08-11,548,7,0,0,0,0,0,1,2013,8,11,32,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,1652.0,0
2013-08-04,548,7,0,0,0,0,0,1,2013,8,4,31,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,1645.0,0
2013-07-28,548,7,0,0,0,0,0,1,2013,7,28,30,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,1638.0,0
2013-07-21,548,7,0,0,0,0,0,1,2013,7,21,29,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,1631.0,0
2013-07-14,548,7,0,0,0,0,0,1,2013,7,14,28,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,1624.0,0
2013-07-07,548,7,0,0,0,0,0,1,2013,7,7,27,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,1617.0,0
2013-01-06,548,7,0,0,0,0,0,1,2013,1,6,1,,d,c,3760.0,2.0,2009.0,0,,,,,,1,2009-02-01,1435.0,0
2015-04-05,550,7,0,0,0,0,0,1,2015,4,5,14,,d,c,50.0,6.0,2015.0,0,,,,,,1,2015-06-01,-57.0,1
2015-01-04,550,7,0,0,0,0,0,1,2015,1,4,1,,d,c,50.0,6.0,2015.0,0,,,,,,1,2015-06-01,-148.0,0
2014-12-28,550,7,0,0,0,0,0,1,2014,12,28,52,,d,c,50.0,6.0,2015.0,0,,,,,,1,2015-06-01,-155.0,0
2014-10-26,550,7,0,0,0,0,0,1,2014,10,26,43,,d,c,50.0,6.0,2015.0,0,,,,,,1,2015-06-01,-218.0,0
2014-08-31,550,7,0,0,0,0,0,1,2014,8,31,35,,d,c,50.0,6.0,2015.0,0,,,,,,1,2015-06-01,-274.0,0
2014-08-24,550,7,0,0,0,0,0,1,2014,8,24,34,,d,c,50.0,6.0,2015.0,0,,,,,,1,2015-06-01,-281.0,0
2014-08-17,550,7,0,0,0,0,0,1,2014,8,17,33,,d,c,50.0,6.0,2015.0,0,,,,,,1,2015-06-01,-288.0,0
2014-08-10,550,7,0,0,0,0,0,1,2014,8,10,32,,d,c,50.0,6.0,2015.0,0,,,,,,1,2015-06-01,-295.0,0
2014-08-03,550,7,0,0,0,0,0,1,2014,8,3,31,,d,c,50.0,6.0,2015.0,0,,,,,,1,2015-06-01,-302.0,0
2014-04-20,550,7,0,0,0,0,0,1,2014,4,20,16,,d,c,50.0,6.0,2015.0,0,,,,,,1,2015-06-01,-407.0,0
2014-01-05,550,7,0,0,0,0,0,1,2014,1,5,1,,d,c,50.0,6.0,2015.0,0,,,,,,1,2015-06-01,-512.0,0
2013-12-29,550,7,0,0,0,0,0,1,2013,12,29,52,,d,c,50.0,6.0,2015.0,0,,,,,,1,2015-06-01,-519.0,0
2013-10-20,550,7,0,0,0,0,0,1,2013,10,20,42,,d,c,50.0,6.0,2015.0,0,,,,,,1,2015-06-01,-589.0,0
2013-08-11,550,7,0,0,0,0,0,1,2013,8,11,32,,d,c,50.0,6.0,2015.0,0,,,,,,1,2015-06-01,-659.0,0
2013-08-04,550,7,0,0,0,0,0,1,2013,8,4,31,,d,c,50.0,6.0,2015.0,0,,,,,,1,2015-06-01,-666.0,0
2013-07-28,550,7,0,0,0,0,0,1,2013,7,28,30,,d,c,50.0,6.0,2015.0,0,,,,,,1,2015-06-01,-673.0,0
2013-07-21,550,7,0,0,0,0,0,1,2013,7,21,29,,d,c,50.0,6.0,2015.0,0,,,,,,1,2015-06-01,-680.0,0
2013-07-14,550,7,0,0,0,0,0,1,2013,7,14,28,,d,c,50.0,6.0,2015.0,0,,,,,,1,2015-06-01,-687.0,0
2013-07-07,550,7,0,0,0,0,0,1,2013,7,7,27,,d,c,50.0,6.0,2015.0,0,,,,,,1,2015-06-01,-694.0,0
2013-01-06,550,7,0,0,0,0,0,1,2013,1,6,1,,d,c,50.0,6.0,2015.0,0,,,,,,1,2015-06-01,-876.0,0
2015-04-05,552,7,0,0,0,0,0,1,2015,4,5,14,,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,2023.0,1,2008-07-01,2469.0,0
2015-01-04,552,7,0,0,0,0,0,1,2015,1,4,1,,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1932.0,1,2008-07-01,2378.0,0
2014-12-28,552,7,0,0,0,0,0,1,2014,12,28,52,,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1925.0,1,2008-07-01,2371.0,0
2014-10-26,552,7,0,0,0,0,0,1,2014,10,26,43,,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1862.0,1,2008-07-01,2308.0,0
2014-08-31,552,7,0,0,0,0,0,1,2014,8,31,35,,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1806.0,1,2008-07-01,2252.0,0
2014-08-24,552,7,0,0,0,0,0,1,2014,8,24,34,,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1799.0,1,2008-07-01,2245.0,0
2014-08-17,552,7,0,0,0,0,0,1,2014,8,17,33,,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1792.0,1,2008-07-01,2238.0,0
2014-08-10,552,7,0,0,0,0,0,1,2014,8,10,32,,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1785.0,1,2008-07-01,2231.0,0
2014-08-03,552,7,0,0,0,0,0,1,2014,8,3,31,,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1778.0,1,2008-07-01,2224.0,0
2014-04-20,552,7,0,0,0,0,0,1,2014,4,20,16,,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1673.0,1,2008-07-01,2119.0,0
2014-01-05,552,7,0,0,0,0,0,1,2014,1,5,1,,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1568.0,1,2008-07-01,2014.0,0
2013-12-29,552,7,0,0,0,0,0,1,2013,12,29,52,,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1561.0,1,2008-07-01,2007.0,0
2013-10-20,552,7,0,0,0,0,0,1,2013,10,20,42,,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1491.0,1,2008-07-01,1937.0,0
2013-08-11,552,7,0,0,0,0,0,1,2013,8,11,32,,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1421.0,1,2008-07-01,1867.0,0
2013-08-04,552,7,0,0,0,0,0,1,2013,8,4,31,,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1414.0,1,2008-07-01,1860.0,0
2013-07-28,552,7,0,0,0,0,0,1,2013,7,28,30,,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1407.0,1,2008-07-01,1853.0,0
2013-07-21,552,7,0,0,0,0,0,1,2013,7,21,29,,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2009-09-20,1400.0,1,2008-07-01,1846.0,0
